Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable,quarantine_reason
INC-013,Theft,,Vehicle,HYUNDAI,ATOS 1.1 MOTION-2019-,2020.0,2026-06-21 18:00:00,2500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-024,Hijack,,Vehicle,BMW,X3 xDRIVE 20d M-SPORT (G01)-2021-,2023.0,2026-06-17 09:15:00,12747.67,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-033,Hijack,,Vehicle,DATSUN,GO 1.2 LUX-2018-2023,2018.0,2026-06-13 22:00:00,123420.44,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-060,Theft,,Vehicle,VOLKSWAGEN,POLO 1.0 TSI LIFE DSG-2022-,2024.0,2026-06-05 20:32:00,427694.59,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-149,Theft,,Contents,,,,2026-05-19 00:00:00,28576.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-156,Theft,,Contents,,,,2026-05-16 15:00:00,37449.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-201,Theft,,Contents,,,,2026-05-08 20:31:00,59485.1,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-217,Theft,,Contents,,,,2026-05-05 19:54:00,16999.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-236,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 GR-S 4X4 A/T P/U D/C-2022-,2023.0,2026-05-02 00:00:00,13629.0,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-237,Hijack,,Contents,,,,2026-05-01 17:00:00,35910.8,Home contents - Theft,Hijack,,,True,True,missing_suburb
INC-268,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND 55 4X4 A/T P/U E/CAB-2025-,2025.0,2026-04-27 14:00:00,16190.06,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-290,Theft,,Vehicle,BMW,X3 xDRIVE M40i (G01)-2017-2022,2020.0,2026-04-20 12:00:00,9244.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-373,Stolen and recovered,,Vehicle,NISSAN,NAVARA 2.5DDTI PRO-4X WARRIOR 4X4 A/T D/C P/U-2025-,2025.0,2026-04-04 09:41:00,148120.2,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-398,Theft,,Vehicle,SUZUKI,JIMNY 1.5 GLX A/T-2018-,2021.0,2026-03-31 19:27:00,12304.68,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-403,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND 4X4 A/T P/U D/C-2020-,2023.0,2026-03-31 08:45:00,740341.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-407,Theft,,Vehicle,TOYOTA,LANDCRUISER 300 V6 3.5T GR-S-2025-,2025.0,2026-03-30 12:00:00,1572.28,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-427,Theft,,Contents,,,,2026-03-27 00:00:00,26249.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-445,Theft,,Contents,,,,2026-03-25 01:02:00,1250.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-446,Theft,,Contents,,,,2026-03-25 00:00:00,19000.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-449,Theft,,Contents,,,,2026-03-23 15:00:00,28599.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-490,Theft,,Contents,,,,2026-03-17 10:30:00,366.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-534,Theft,,Vehicle,VOLKSWAGEN,POLO 1.6 COMFORTLINE-2005-2010,2008.0,2026-03-10 10:54:00,30377.84,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-550,Theft,,Vehicle,HONDA,BR-V 1.5 ELEGANCE-2016-,2020.0,2026-03-07 00:00:00,22164.25,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-581,Burglary,,Contents,,,,2026-02-28 15:50:00,90512.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-624,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 4X4 A/T-2016-2020,2018.0,2026-02-21 11:36:00,504045.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-674,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 A/T P/U D/C-2020-,2025.0,2026-02-13 06:00:00,774501.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-685,Armed Robbery,,Contents,,,,2026-02-11 13:00:00,3250.0,,Armed Robbery,,,True,True,missing_suburb
INC-724,Hijack,,Vehicle,TOYOTA,RUMION 1.5 SX-2021-,2024.0,2026-02-04 23:45:00,315172.0,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-737,Theft,,Contents,,,,2026-02-03 18:00:00,772.59,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-755,Theft,,Contents,,,,2026-02-01 00:00:00,25885.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-780,Theft,,Contents,,,,2026-01-28 09:00:00,44618.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-801,Theft,,Vehicle,MERCEDES-BENZ,C200 AMG COUPE A/T-2016-2018,2016.0,2026-01-25 00:00:00,10359.0,Motor Vehicle - Theft,Theft,,,True,False,missing_suburb
INC-826,Hijack,,Vehicle,FORD,RANGER 3.0 V6 BI TURBO ECOBOOST RAPTOR 4X4 A/T-2023-,2024.0,2026-01-21 12:00:00,1070500.0,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-869,Theft,,Contents,,,,2026-01-11 19:00:00,1545.19,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-884,Theft,,Vehicle,TOYOTA,RAV4 2.0 GX-R CVT AWD-2019-2023,2019.0,2026-01-09 15:10:00,17178.67,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-885,Theft,,Vehicle,NISSAN,NAVARA 2.5DDTI PRO-4X 4X4 A/T D/C P/U-2021-,2023.0,2026-01-09 15:10:00,123716.41,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-887,Theft,,Vehicle,RENAULT,KWID 1.0 DYNAMIQUE / ZEN / TECHNO 5DR-2019-,2024.0,2026-01-09 12:30:00,153338.36,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-924,Theft,,Vehicle,VOLKSWAGEN,POLO 2.0 GTI DSG (147KW)-2017-2022,2020.0,2026-01-01 11:00:00,1750.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-927,Theft,,Vehicle,FORD,FIESTA 1.4 AMBIENTE 5 Dr-2013-2020,2017.0,2025-12-31 21:00:00,147200.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1000,Theft,,Vehicle,RENAULT,KWID 1.0 DYNAMIQUE / ZEN / TECHNO 5DR AMT-2019-,2022.0,2025-12-17 18:00:00,143749.97,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1031,Theft,,Vehicle,NISSAN,NAVARA 2.5DDTI PRO-4X 4X4 A/T D/C P/U-2021-,2025.0,2025-12-13 10:03:00,864733.95,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1058,Theft,,Contents,,,,2025-12-09 00:00:00,29928.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-1064,Theft,,Vehicle,TOYOTA,URBAN CRUISER 1.5 XR A/T-2023-,2024.0,2025-12-07 20:00:00,84258.12,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1124,Theft,,Vehicle,NISSAN,PATROL 5.6 V8 LE PREMIUM-2020-,2021.0,2025-11-30 12:00:00,1141776.65,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1127,Theft,,Contents,,,,2025-11-30 00:00:00,29995.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-1131,Theft,,Vehicle,VOLKSWAGEN,POLO 2.0 GTI DSG (147KW)-2017-2022,2019.0,2025-11-29 09:00:00,63056.2,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1147,Theft,,Vehicle,TOYOTA,HILUX 3.0 D-4D RAIDER R/B P/U D/C-2011-2014,2012.0,2025-11-26 17:31:00,318516.65,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1165,Theft,,Vehicle,NISSAN,NAVARA 2.5DDTI PRO-2X A/T D/C P/U-2021-,2021.0,2025-11-24 18:00:00,530092.95,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1196,Theft,,Vehicle,HONDA,BR-V 1.5 ELEGANCE-2016-,2017.0,2025-11-16 15:00:00,2118.23,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1216,Theft,,Contents,,,,2025-11-15 00:00:00,7097.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-1218,Theft,,Contents,,,,2025-11-14 20:30:00,29179.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1230,Theft,,Vehicle,JEEP,WRANGLER 2.8 CRD UNLTD SAHARA A/T-2007-2022,2011.0,2025-11-12 13:58:00,36911.18,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1234,Hijack,,Vehicle,RENAULT,KWID 1.0 DYNAMIQUE / ZEN / TECHNO 5DR-2019-,2022.0,2025-11-11 20:15:00,154466.83,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-1256,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 VX A/T-2020-,2022.0,2025-11-08 10:30:00,644440.25,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1267,Theft,,Contents,,,,2025-11-06 18:00:00,15475.27,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1269,Theft,,Contents,,,,2025-11-06 16:00:00,3705.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1290,Theft,,Contents,,,,2025-11-02 05:00:00,112179.25,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1304,Armed Robbery,,Contents,,,,2025-10-31 21:00:00,1498.74,,Armed Robbery,,,True,True,missing_suburb
INC-1367,Theft,,Contents,,,,2025-10-21 10:11:00,10999.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1377,Theft,,Vehicle,TOYOTA,COROLLA CROSS 1.8 XS-2021-,2022.0,2025-10-19 09:30:00,334712.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1380,Theft,,Vehicle,TOYOTA,FORTUNER 2.4GD-6 4X4 A/T-2023-,2023.0,2025-10-18 19:40:00,282950.47,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1397,Theft,,Contents,,,,2025-10-16 11:00:00,27999.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1420,Armed Robbery,,Contents,,,,2025-10-12 03:00:00,17940.0,,Armed Robbery,,,True,True,missing_suburb
INC-1427,Theft,,Vehicle,FORD,RANGER RAPTOR SE 2.0D BI-TURBO 4X4 A/T P/U D/C-2021-,2022.0,2025-10-11 10:30:00,32053.72,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1442,Theft,,Vehicle,NISSAN,NP200 1.6  P/U S/C-2008-,2023.0,2025-10-09 17:20:00,5288.04,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1478,Theft,,Contents,,,,2025-10-03 01:00:00,7616.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1507,Hijack,,Vehicle,MERCEDES-BENZ,AMG C43 4MATIC-2018-2022,2021.0,2025-09-27 19:32:00,852475.39,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-1513,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B 4X4-2009-2011,2010.0,2025-09-27 08:49:00,257270.07,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1580,Theft,,Contents,,,,2025-09-17 19:30:00,30698.64,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1591,Hijack,,Vehicle,MINI,COOPER S CONVERTIBLE A/T (F57)-2015-2018,2016.0,2025-09-14 23:25:00,278099.33,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-1597,Theft,,Vehicle,TOYOTA,RAV4 2.0 VX CVT-2022-,2022.0,2025-09-13 17:30:00,550547.87,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1598,Theft,,Contents,,,,2025-09-13 17:30:00,1287.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1679,Theft,,Contents,,,,2025-08-30 22:00:00,23249.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1682,Theft,,Contents,,,,2025-08-30 19:30:00,18944.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1727,Theft,,Contents,,,,2025-08-23 19:00:00,31540.24,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1746,Theft,,Contents,,,,2025-08-21 10:00:00,7249.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1751,Theft,,Contents,,,,2025-08-21 00:00:00,13999.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-1800,Theft,,Vehicle,AUDI,Q3 2.0 TDI (103KW)-2012-2015,2013.0,2025-08-10 21:00:00,4858.95,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1816,Theft,,Vehicle,VOLVO,XC40 T3 MOMENTUM-2018-2021,2020.0,2025-08-09 17:30:00,1750.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1854,Theft,,Vehicle,TOYOTA,STARLET 1.5 Xs-2022-,2024.0,2025-08-04 14:30:00,2500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1855,Theft,,Contents,,,,2025-08-04 14:30:00,2289.93,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1895,Theft,,Contents,,,,2025-07-27 11:00:00,52593.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1914,Theft,,Contents,,,,2025-07-23 14:30:00,18334.4,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1927,Theft,,Vehicle,SUZUKI,SWIFT 1.2 GA-2018-,2021.0,2025-07-20 11:20:00,1520.58,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1954,Theft,,Vehicle,RENAULT,KWID 1.0 DYNAMIQUE 5DR-2016-2020,2018.0,2025-07-17 12:00:00,5035.85,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1960,Theft,,Contents,,,,2025-07-15 11:00:00,2500.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-1971,Theft,,Vehicle,TOYOTA,COROLLA CROSS 1.8 XR HYBRID-2021-,2024.0,2025-07-13 15:20:00,236551.01,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1976,Hijack,,Vehicle,TOYOTA,HILUX 2.4 GD-6 RB RAIDER P/U D/C-2020-,2024.0,2025-07-12 22:12:00,292651.89,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-1992,Theft,,Vehicle,TOYOTA,URBAN CRUISER 1.5XR A/T-2021-,2025.0,2025-07-10 04:15:00,35695.17,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-1997,Hijack,,Vehicle,MERCEDES-BENZ,C200 A/T (W206)-2021-,2024.0,2025-07-09 13:11:00,1498.74,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-1998,Remote jamming,,Contents,,,,2025-07-09 09:30:00,568.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2001,Theft,,Vehicle,BMW,X3 xDRIVE 20d M SPORT (G45)-2024-,2025.0,2025-07-08 11:30:00,26027.59,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2004,Theft,,Contents,,,,2025-07-07 00:00:00,31500.0,Home contents - Theft,Theft,,,True,False,missing_suburb
INC-2014,Theft,,Contents,,,,2025-07-05 18:45:00,8565.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2041,Attempted Theft,,Contents,,,,2025-06-29 11:06:00,62417.99,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2081,Theft,,Vehicle,MERCEDES-BENZ,B 200 BE-2012-2015,2012.0,2025-06-21 18:30:00,174338.06,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2095,Theft,,Vehicle,TOYOTA,PRADO TX 3.0 TDi A/T-2013-2017,2015.0,2025-06-20 10:35:00,497464.23,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2130,Theft,,Vehicle,VOLKSWAGEN,CADDY4 CREWBUS 1.6i-2015-2020,2018.0,2025-06-11 22:00:00,17106.55,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2131,Theft,,Vehicle,MAHINDRA,PIK UP 2.2 mHAWK S4 P/U S/C-2017-,2024.0,2025-06-11 11:30:00,293056.21,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2154,Theft,,Vehicle,FORD,RANGER 3.0D V6 WILDTRAK AWD A/T D/C P/U-2022-,2024.0,2025-06-07 06:23:00,1520.58,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2194,Hijack,,Vehicle,LAND ROVER,FREELANDER II 2.2 SD4 SE A/T-2010-2012,2010.0,2025-05-31 07:15:00,41480.46,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-2195,Theft,,Contents,,,,2025-05-31 02:30:00,49449.8,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2260,Theft,,Vehicle,TOYOTA,LAND CRUISER 79 4.5D P/U D/C-2013-,2016.0,2025-05-20 14:00:00,8567.5,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2266,Theft,,Contents,,,,2025-05-19 08:00:00,89928.95,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2320,Theft,,Vehicle,MERCEDES-BENZ,V300d EXCLUSIVE-2020-,2021.0,2025-05-12 13:00:00,4411.4,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2343,Theft,,Vehicle,MITSUBISHI,TRITON 2.4 Di-DC 4X4 A/T P/U D/C-2019-,2022.0,2025-05-08 10:16:00,21169.6,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2360,Hijack,,Vehicle,PORSCHE,CAYENNE S TIPTRONIC-2003-2007,2006.0,2025-05-05 00:17:00,229385.5,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-2376,Theft,,Vehicle,TOYOTA,PRADO VX 3.0 TDi A/T-2013-2017,2014.0,2025-05-02 18:00:00,242108.24,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2400,Stolen and recovered,,Contents,,,,2025-04-30 07:22:00,93163.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2416,Theft,,Vehicle,TOYOTA,COROLLA CROSS 1.8 XR HYBRID-2021-,2024.0,2025-04-27 09:00:00,486825.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2417,Theft,,Contents,,,,2025-04-27 09:00:00,3703.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2476,Theft,,Vehicle,SUZUKI,JIMNY 1.3-2008-2018,2015.0,2025-04-19 19:20:00,1520.58,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2489,Theft,,Contents,,,,2025-04-18 05:00:00,78125.7,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2625,Theft,,Vehicle,FORD,RANGER 2.0D XLT A/T P/U D/C-2019-,2022.0,2025-03-30 22:00:00,465960.76,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2663,Theft,,Vehicle,HONDA,BRIO 1.2 COMFORT 5DR A/T-2012-2020,2019.0,2025-03-25 12:00:00,2500.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2686,Theft,,Vehicle,FORD,ECOSPORT 1.5TiVCT AMBIENTE-2018-,2020.0,2025-03-22 05:00:00,1750.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2733,Theft,,Vehicle,TOYOTA,PRADO VX 3.0 TDi A/T-2009-2013,2010.0,2025-03-16 14:00:00,334843.59,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2743,Theft,,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B-2009-2011,2010.0,2025-03-14 16:41:00,3444.74,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2750,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.6 COMFORTLINE TIP (5DR)-2017-,2024.0,2025-03-13 17:55:00,1095.75,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2789,Theft,,Vehicle,TOYOTA,FORTUNER 2.5D-4D RB-2011-2017,2013.0,2025-03-07 11:00:00,262852.53,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2793,Theft,,Vehicle,TOYOTA,TAZZ 130-2000-2006,2002.0,2025-03-06 15:40:00,52731.39,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2808,Theft,,Vehicle,VOLKSWAGEN,POLO GTi 1.4TSi DSG-2011-2014,2014.0,2025-03-03 19:30:00,181381.62,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2879,Theft,,Vehicle,TOYOTA,COROLLA CROSS 1.8 GR-S-2022-,2024.0,2025-02-23 20:30:00,107582.73,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2908,Theft,,Vehicle,VOLKSWAGEN,POLO VIVO 1.6 COMFORTLINE TIP (5DR)-2017-,2019.0,2025-02-19 07:53:00,96292.03,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2924,Theft,,Vehicle,CHEVROLET,UTILITY 1.4 CLUB P/U S/C-2011-2018,2012.0,2025-02-18 08:00:00,12277.18,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2975,Theft,,Vehicle,VOLKSWAGEN,POLO 1.9 TDi HIGHLINE-2005-2010,2007.0,2025-02-08 13:00:00,54660.89,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2977,Theft,,Vehicle,TOYOTA,FORTUNER 2.8GD-6 4X4 A/T-2016-2020,2016.0,2025-02-08 11:38:00,107408.06,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-2985,Stolen and recovered,,Contents,,,,2025-02-07 14:00:00,67672.98,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-2990,Theft,,Contents,,,,2025-02-06 16:00:00,1749.9,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3022,Theft,,Contents,,,,2025-01-31 06:00:00,375.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3023,Theft,,Vehicle,VOLKSWAGEN,TIGUAN 1.4 TSI COMFORTLINE DSG (110KW)-2016-2022,2017.0,2025-01-31 06:00:00,6716.0,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3038,Hijack,,Vehicle,TOYOTA,ETIOS 1.5 Xs/SPRINT-2012-2022,2012.0,2025-01-29 17:34:00,19092.14,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3068,Theft,,Contents,,,,2025-01-25 22:00:00,24943.94,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3081,Hijack,,Vehicle,BMW,120i 5DR (F20)-2015-2018,2015.0,2025-01-22 18:39:00,15793.54,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3107,Theft,,Vehicle,VOLKSWAGEN,BEACH BUGGY 40 KW 550 KG R/V-1970-2011,1989.0,2025-01-18 19:00:00,74123.8,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3111,Theft,,Contents,,,,2025-01-18 13:00:00,749.36,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3123,Theft,,Vehicle,MERCEDES-BENZ,C180K AVANTGARDE A/T-2004-2007,2006.0,2025-01-15 17:05:00,3075.1,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3128,Theft,,Contents,,,,2025-01-15 02:15:00,40998.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3136,Armed Robbery,,Vehicle,SUZUKI,CELERIO 1.0 GL-2015-2022,2018.0,2025-01-13 23:27:00,58110.04,,Armed Robbery,,,True,True,missing_suburb
INC-3137,Armed Robbery,,Contents,,,,2025-01-13 23:27:00,29260.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3147,Theft,,Vehicle,MAZDA,MAZDA2 1.3 ACTIVE 5Dr-2010-2015,2011.0,2025-01-11 15:00:00,5748.55,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3169,Hijack,,Contents,,,,2025-01-07 21:55:00,27179.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3170,Hijack,,Vehicle,FORD,RANGER RAPTOR 2.0D BI-TURBO 4X4 A/T P/U D/C-2019-,2019.0,2025-01-07 21:55:00,672631.06,Motor Vehicle - Theft,Hijack,,,True,True,missing_suburb
INC-3213,Theft,,Contents,,,,2025-01-02 07:00:00,27235.05,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3219,Theft,,Vehicle,HYUNDAI,H-1 2.5 CRDI A/T/ 2.5 ELITE A/T-2016-2023,2017.0,2025-01-01 10:55:00,40789.32,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3240,Windscreen/ Motor glass damage,,Contents,,,,2024-12-31 08:30:00,402.9,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3249,Theft,,Contents,,,,2024-12-29 23:00:00,30749.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3251,Theft,,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND 4X4 P/U E/CAB-2020-,2022.0,2024-12-29 19:13:00,155246.18,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3253,Theft,,Vehicle,MERCEDES-BENZ,C220d A/T-2018-2022,2019.0,2024-12-29 15:00:00,21263.38,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3269,Theft,,Contents,,,,2024-12-28 12:38:00,111568.51,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3317,Theft,,Vehicle,VOLKSWAGEN,MOVE UP! 1.0 3DR-2015-2016,2015.0,2024-12-21 16:30:00,5166.56,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3328,Theft,,Contents,,,,2024-12-20 17:00:00,17998.0,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3360,Theft,,Vehicle,VOLVO,V40 D3 MOMENTUM GEARTRONIC-2016-2020,2017.0,2024-12-17 19:20:00,273130.46,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3469,Theft,,Vehicle,ISUZU,KB 280 DT LWB P/U S/C-1994-1997,1996.0,2024-12-01 22:00:00,144932.33,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3473,Theft,,Contents,,,,2024-11-30 14:58:00,117550.1,Home contents - Theft,Theft,,,True,True,missing_suburb
INC-3474,Theft,,Vehicle,TOYOTA,AVANZA 1.5 SX A/T-2019-2023,2019.0,2024-11-30 14:58:00,237031.94,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3485,Theft,,Vehicle,VOLKSWAGEN,GOLF VII 1.4 TSI COMFORTLINE DSG-2017-2022,2019.0,2024-11-29 22:00:00,151955.29,Motor Vehicle - Theft,Theft,,,True,True,missing_suburb
INC-3506,Theft,,Contents,,,,2024-11-27 12:00:00,16250.0,Home contents - Theft,Theft,,,True,True,missing_suburb
